Country_Name,Country_Code,Year,GDP_per_capita,GDP_per_capita_growth,GDP_per_capita_PPP,Next_5_years_GDP_per_capita_PPP ,Improved_water_source_percernt_of_rural_population_with_access,Patent_applications_residents,Population,Life_expectancy_years,Patent_applications_per_million_people
East Asia & Pacific (IDA & IBRD countries),TEA,1994,635.8142871,9.351033854,2201.405521,3059.891151,63.01182831,11924,1671218210,68.86203448,7.134915075
East Asia & Pacific (IDA & IBRD countries),TEA,1995,774.9826451,8.376137516,2431.852801,3326.35757,64.34682923,10680,1692280431,69.09120746,6.311010755
East Asia & Pacific (IDA & IBRD countries),TEA,1996,879.3528458,7.621166522,2661.139583,3589.109423,65.61323251,12406,1713057144,69.35310165,7.242023445
East Asia & Pacific (IDA & IBRD countries),TEA,1997,899.9955752,5.774120046,2854.518232,3888.757075,66.95720306,13517,1733683046,69.64694954,7.79669619
East Asia & Pacific (IDA & IBRD countries),TEA,1998,815.4928684,0.60340083,2877.694767,4267.834735,68.297322,14852,1753650434,69.96932494,8.46919073
East Asia & Pacific (IDA & IBRD countries),TEA,1999,887.4905585,4.985979788,3059.891151,4728.895098,69.64660711,16913,1772519122,70.31527962,9.541787048
East Asia & Pacific (IDA & IBRD countries),TEA,2000,968.5214203,6.444644612,3326.35757,5298.155561,70.91714143,26458,1790334133,70.67723369,14.77824698
East Asia & Pacific (IDA & IBRD countries),TEA,2001,1020.76888,5.712653225,3589.109423,5983.265204,72.25241432,31348,1807343753,71.04588091,17.34479119
East Asia & Pacific (IDA & IBRD countries),TEA,2002,1119.702935,6.906051649,3888.757075,6822.805356,73.57867402,41316,1823578257,71.40940517,22.65655441
East Asia & Pacific (IDA & IBRD countries),TEA,2003,1256.545766,7.807171232,4267.834735,7469.708784,74.90859281,58534,1839213961,71.75755508,31.82555224
East Asia & Pacific (IDA & IBRD countries),TEA,2004,1445.187261,8.029199559,4728.895098,8023.668013,76.15429313,67758,1854486630,72.08461739,36.5373354
East Asia & Pacific (IDA & IBRD countries),TEA,2005,1657.843989,8.820821298,5298.155561,8837.036579,77.46916032,95623,1869631076,72.38507081,51.14538436
East Asia & Pacific (IDA & IBRD countries),TEA,2006,1979.475163,9.902920537,5983.265204,9694.675029,78.76857088,124699,1884292297,72.65773106,66.17816153
East Asia & Pacific (IDA & IBRD countries),TEA,2007,2485.188667,11.45269492,6822.805356,10531.96685,80.07922396,155403,1898416530,72.90613215,81.85927458
East Asia & Pacific (IDA & IBRD countries),TEA,2008,3123.026903,7.594832866,7469.708784,11379.78659,81.29810111,197106,1912402987,73.13580954,103.0671889
East Asia & Pacific (IDA & IBRD countries),TEA,2009,3364.163251,6.88991759,8023.668013,12264.79803,82.60227709,232276,1926269218,73.34833986,120.5833524
East Asia & Pacific (IDA & IBRD countries),TEA,2010,4051.163864,8.986015458,8837.036579,13097.22637,83.87721369,296605,1940064830,73.5442134,152.8840663
East Asia & Pacific (IDA & IBRD countries),TEA,2011,4916.688093,7.702115974,9694.675029,13999.98325,85.1640076,418851,1953970563,73.72732328,214.35891
Europe & Central Asia (IDA & IBRD countries),TEC,1992,2186.695256,-9.677711368,5772.577936,5596.581158,80.71036931,45946,431844672,67.73231115,106.3947363
Europe & Central Asia (IDA & IBRD countries),TEC,1993,2148.838961,-4.929892367,5588.9669,5682.997811,80.12599919,49370,433366951,67.01138465,113.9219313
Europe & Central Asia (IDA & IBRD countries),TEC,1994,1928.638436,-8.956891783,5160.353169,5888.7323,81.34624858,35789,434111200,66.80349818,82.44201025
Europe & Central Asia (IDA & IBRD countries),TEC,1995,2114.192146,-0.354639126,5212.811486,6522.320387,81.73493249,31477,434648577,66.87143945,72.41942495
Europe & Central Asia (IDA & IBRD countries),TEC,1996,2179.085174,0.870622149,5344.070112,6904.634699,82.1079752,30468,434909531,67.34986691,70.05594918
Europe & Central Asia (IDA & IBRD countries),TEC,1997,2248.695346,3.149018556,5596.581158,7377.884638,82.511758,28422,435422592,67.92450398,65.27451842
Europe & Central Asia (IDA & IBRD countries),TEC,1998,2171.930347,-0.844624752,5682.997811,8083.982074,82.96562777,29984,435662495,68.2628432,68.82391839
Europe & Central Asia (IDA & IBRD countries),TEC,1999,1882.380469,2.39368405,5888.7323,9016.24488,83.44276108,33422,435732195,68.13996774,76.70307676
Europe & Central Asia (IDA & IBRD countries),TEC,2000,2048.81101,7.513365986,6522.320387,10018.91587,83.93411709,37215,435342598,68.24035788,85.4843982
Europe & Central Asia (IDA & IBRD countries),TEC,2001,2085.762993,2.499035964,6904.634699,11853.44433,84.43012937,40956,435134241,68.44897041,94.12267788
Europe & Central Asia (IDA & IBRD countries),TEC,2002,2343.828673,5.069806124,7377.884638,13192.59416,84.95348173,34410,434804671,68.49714621,79.13898423
Europe & Central Asia (IDA & IBRD countries),TEC,2003,2885.633179,6.326616614,8083.982074,15056.51114,85.44334665,35790,434924961,68.62307161,82.29005739
Europe & Central Asia (IDA & IBRD countries),TEC,2004,3728.200514,7.69458987,9016.24488,14682.64226,85.92730599,36232,435247221,68.94600374,83.24464408
Europe & Central Asia (IDA & IBRD countries),TEC,2005,4665.841647,6.507973083,10018.91587,15754.71029,86.41580228,36241,435634937,69.07836694,83.19121568
Europe & Central Asia (IDA & IBRD countries),TEC,2006,5638.320889,7.691752004,11853.44433,17707.30047,86.89532249,40450,436152601,69.65673271,92.74276918
Europe & Central Asia (IDA & IBRD countries),TEC,2007,7227.061174,7.409436988,13192.59416,18543.38762,88.233686,41549,436814265,70.1219901,95.11823063
Europe & Central Asia (IDA & IBRD countries),TEC,2008,8921.348113,4.070892007,15056.51114,19175.35805,88.72514768,41639,437864853,70.4131024,95.09555223
Europe & Central Asia (IDA & IBRD countries),TEC,2009,7039.934838,-5.377978374,14682.64226,19672.44129,89.23716182,39821,439624552,70.96717347,90.57956345
Europe & Central Asia (IDA & IBRD countries),TEC,2010,8234.343255,4.472549943,15754.71029,19417.32812,89.74686093,44612,441513488,71.2870766,101.0433457
Europe & Central Asia (IDA & IBRD countries),TEC,2011,9920.94204,5.271853378,17707.30047,19535.67503,90.24329977,43206,443585208,71.83632601,97.40180516
Thailand,THA,1990,1508.285774,9.619555167,4298.39894,6839.711441,83.7,73,56582821,70.23060976,1.290144229
Thailand,THA,1991,1715.638125,7.277403919,4764.695547,7277.539903,84.3,80,57258401,70.2872439,1.397174888
Thailand,THA,1992,1926.987525,7.000501866,5214.465293,7114.060248,84.9,67,57837878,70.27307317,1.158410411
Thailand,THA,1993,2208.345294,7.273576944,5726.833221,6563.177557,85.5,110,58364891,70.23743902,1.884694687
Thailand,THA,1994,2490.311547,7.012721511,6258.861434,6888.960869,86.1,150,58901666,70.20702439,2.546617272
Thailand,THA,1995,2845.410314,7.04777165,6839.711441,7283.51129,86.7,145,59491790,70.20060976,2.437311098
Thailand,THA,1996,3042.903989,4.49368294,7277.539903,7635.093003,87.3,203,60151472,70.22787805,3.374813504
Thailand,THA,1997,2467.492895,-3.89126329,7114.060248,8160.932736,87.9,246,60863506,70.28239024,4.041830913
Thailand,THA,1998,1845.466238,-8.734045829,6563.177557,8855.494675,88.5,479,61597283,70.36263415,7.776317017
Thailand,THA,1999,2032.992147,3.381731375,6888.960869,9604.710478,89.1,738,62306651,70.47556098,11.8446424
Thailand,THA,2000,2007.564826,3.37496713,7283.51129,10262.10894,89.7,561,62958021,70.63260976,8.910699401
Thailand,THA,2001,1893.145377,2.491413202,7635.093003,11035.61459,90.3,534,63543322,70.84319512,8.4037155
Thailand,THA,2002,2096.054617,5.271099928,8160.932736,11878.03915,90.9,615,64073164,71.10507317,9.598402227
Thailand,THA,2003,2358.930629,6.389352096,8855.494675,12255.21202,91.5,802,64554952,71.41197561,12.42352407
Thailand,THA,2004,2659.839108,5.557914164,9604.710478,12201.36244,92.1,819,65002231,71.75670732,12.59956754
Thailand,THA,2005,2893.651356,3.513841217,10262.10894,13213.74775,92.6,891,65425470,72.1265122,13.61854947
Thailand,THA,2006,3368.952576,4.332130874,11035.61459,13535.13327,93.2,1040,65824164,72.50863415,15.79966895
Thailand,THA,2007,3972.206475,4.843452617,11878.03915,14714.47502,93.8,945,66195615,72.88753659,14.27587009
Thailand,THA,2008,4378.687406,1.190416166,12255.21202,15293.25799,94.4,902,66545760,73.25026829,13.55458259
Thailand,THA,2009,4212.054902,-1.18980045,12201.36244,15646.57798,95,1025,66881867,73.58741463,15.32552912
Thailand,THA,2010,5075.302176,6.990584792,13213.74775,16222.97175,95.6,1214,67208808,73.89419512,18.06310863
Thailand,THA,2011,5491.159981,0.360142575,13535.13327,16916.48048,96.2,927,67530130,74.16739024,13.72720592
Latin America & the Caribbean (IDA & IBRD countries),TLA,1990,2560.016704,-1.384515172,5779.504238,7363.856842,62.48594401,4588,430014112,67.55971199,10.66941729
Latin America & the Caribbean (IDA & IBRD countries),TLA,1991,3132.412739,2.108367815,6105.938333,7612.825371,63.31633346,4440,438102530,67.92453396,10.13461392
Latin America & the Caribbean (IDA & IBRD countries),TLA,1992,2892.472977,1.176837093,6337.51668,8021.128226,64.17298292,3849,446211495,68.3010356,8.625954381
Latin America & the Caribbean (IDA & IBRD countries),TLA,1993,3287.774657,2.284880424,6953.188205,8153.103052,65.01658532,4527,454312822,68.68559223,9.964499747
Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,3710.789946,2.790184876,7311.819079,8186.968163,65.88071458,4168,462368285,69.07847074,9.014459112
Latin America & the Caribbean (IDA & IBRD countries),TLA,1995,3888.742297,-0.122413549,7363.856842,8558.328863,66.75885463,4276,470347459,69.47468268,9.091151484
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,4130.719935,1.60368488,7612.825371,8666.98536,67.59489281,4700,478247051,69.86977781,9.827556678
Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,4453.296351,3.485139122,8021.128226,8699.673708,68.4514179,4595,486067029,70.25864396,9.453428696
Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,4402.272132,0.452129689,8153.103052,8924.173895,69.30771004,4249,493785288,70.63373824,8.60495463
Latin America & the Caribbean (IDA & IBRD countries),TLA,1999,3882.099981,-1.609923334,8186.968163,9615.539116,70.14407068,4578,501376484,70.99399064,9.130863026
Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,4225.979123,2.308205351,8558.328863,10314.07673,71.01712893,5239,508826710,71.33540117,10.29623622
Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,4037.644295,-0.733201025,8666.98536,11186.83815,71.91121696,5123,516120111,71.6569172,9.92598407
Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,3538.16105,-1.054255422,8699.673708,12013.87775,72.78666677,5285,523270767,71.96120239,10.0999336
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,3589.91297,0.236006814,8924.173895,12614.81574,73.67984513,5648,530331985,72.24936437,10.6499328
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,4114.148202,5.015044541,9615.539116,12413.04297,74.57294566,5983,537377388,72.52528734,11.13370256
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,4949.774375,3.168051288,10314.07673,13194.0853,75.46654997,6266,544459791,72.7908023,11.50865519
Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,5749.539527,4.110923332,11186.83815,14041.69002,76.36785181,6132,551595525,73.04910848,11.11684146
Latin America & the Caribbean (IDA & IBRD countries),TLA,2007,6729.166791,4.551881863,12013.87775,14515.23056,77.26949083,6412,558768052,73.302092,11.47524447
Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,7761.299012,2.809487293,12614.81574,14997.46917,78.179902,6523,565956228,73.55188818,11.52562632
Latin America & the Caribbean (IDA & IBRD countries),TLA,2009,7181.893559,-2.988929438,12413.04297,15362.11631,79.09943355,6316,573125269,73.79845702,11.02027836
Latin America & the Caribbean (IDA & IBRD countries),TLA,2010,8861.671986,4.713272501,13194.0853,15289.39517,80.02132756,6305,580246796,74.0420487,10.86606603
Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,9983.455283,3.296256645,14041.69002,15328.70227,80.90625977,7126,587315129,74.28091804,12.1331797
Middle East & North Africa (IDA & IBRD countries),TMN,1990,,9.959076917,5059.713904,5561.833631,76.81075927,564,225925572,65.10254233,2.496397353
Middle East & North Africa (IDA & IBRD countries),TMN,1991,,-4.283193751,4987.957108,5898.220275,76.92584109,682,231513429,65.72111679,2.945833436
Middle East & North Africa (IDA & IBRD countries),TMN,1992,,2.331300219,5224.784575,6107.318641,77.03866109,760,236899060,66.2694087,3.208117415
Middle East & North Africa (IDA & IBRD countries),TMN,1993,1192.709171,-0.471003157,5327.427239,6453.084298,77.09106798,959,242132775,66.76398942,3.960636886
Middle East & North Africa (IDA & IBRD countries),TMN,1994,1197.600297,-0.547309309,5409.034078,6752.40428,77.24877852,936,247294351,67.21091811,3.784963127
Middle East & North Africa (IDA & IBRD countries),TMN,1995,1337.664779,0.507014055,5561.833631,7082.883083,77.49091825,1045,252443551,67.61712708,4.139539298
Middle East & North Africa (IDA & IBRD countries),TMN,1996,1521.704418,4.309118495,5898.220275,7325.431145,77.73523982,1163,257602127,67.98847012,4.514714275
Middle East & North Africa (IDA & IBRD countries),TMN,1998,1523.379716,4.621397421,6453.084298,7767.855479,78.29094666,1069,267895723,68.64966354,3.990358592
Middle East & North Africa (IDA & IBRD countries),TMN,1999,1581.148778,2.878707214,6752.40428,8470.682693,78.56778748,1101,272991630,68.95163376,4.033090685
Middle East & North Africa (IDA & IBRD countries),TMN,2000,1609.105126,2.44048103,7082.883083,9012.876961,78.86512678,1452,278033137,69.24178176,5.222399084
Middle East & North Africa (IDA & IBRD countries),TMN,2001,1637.432987,1.116522908,7325.431145,9662.156075,79.19152587,1475,283018341,69.52450348,5.21167637
Middle East & North Africa (IDA & IBRD countries),TMN,2002,1563.378652,1.791143492,7568.437465,10367.10297,79.57062165,1838,287975628,69.80017181,6.382484562
Middle East & North Africa (IDA & IBRD countries),TMN,2003,1733.7548,0.740443646,7767.855479,10792.69297,79.87688894,2099,292959567,70.06988058,7.164811245
Middle East & North Africa (IDA & IBRD countries),TMN,2004,1952.553442,6.258239615,8470.682693,11006.93406,80.15944307,3273,298041669,70.33606494,10.98168592
Middle East & North Africa (IDA & IBRD countries),TMN,2005,2264.048491,3.106384069,9012.876961,11543.69653,80.48735585,4908,303274818,70.59820259,16.18334167
Middle East & North Africa (IDA & IBRD countries),TMN,2007,3132.797973,4.503690204,10367.10297,11608.7653,81.09354161,11544,314226665,71.10088635,36.73781154
Middle East & North Africa (IDA & IBRD countries),TMN,2010,4081.234025,3.614469249,11543.69653,12220.32195,82.24307329,12119,331770455,71.76190266,36.52826771
South Asia (IDA & IBRD),TSA,1990,354.9068303,3.121330579,1194.217421,1545.346791,65.78697928,1225,1132832536,58.20399185,1.081360184
South Asia (IDA & IBRD),TSA,1991,308.9629513,-0.281825373,1231.643322,1647.161003,66.2670074,1358,1157821722,58.69239339,1.172892142
South Asia (IDA & IBRD),TSA,1992,321.0641291,3.470047187,1304.287806,1703.570166,67.3261185,1374,1183034707,59.18845223,1.161419857
South Asia (IDA & IBRD),TSA,1993,311.3505132,2.209278131,1363.562895,1782.215048,68.37027464,1319,1208411907,59.68450154,1.09151523
South Asia (IDA & IBRD),TSA,1994,345.7815771,3.869266383,1445.466739,1911.458065,69.34091237,1698,1233869424,60.17598886,1.376158585
South Asia (IDA & IBRD),TSA,1995,376.4093935,4.784655382,1545.346791,1997.33615,70.39056625,1715,1259358616,60.65818566,1.361804317
South Asia (IDA & IBRD),TSA,1996,403.655818,4.731102977,1647.161003,2091.311026,71.47529773,1749,1284818746,61.12772872,1.361281508
South Asia (IDA & IBRD),TSA,1997,415.1972237,1.775978037,1703.570166,2162.930594,72.57768401,2080,1310234107,61.58483792,1.587502561
South Asia (IDA & IBRD),TSA,1998,413.0086438,3.582594599,1782.215048,2323.352312,73.66307765,2378,1335633730,62.02892802,1.780428232
South Asia (IDA & IBRD),TSA,1999,434.1847164,5.744534262,1911.458065,2524.09466,74.75327245,2418,1361053702,62.45947731,1.776564728
South Asia (IDA & IBRD),TSA,2000,443.3858408,2.167945003,1997.33615,2787.473196,75.84025233,2393,1386504523,62.876685,1.725922967
South Asia (IDA & IBRD),TSA,2001,446.7641742,2.424887838,2091.311026,3070.774338,76.85012269,2616,1411993292,63.28104402,1.85270002
South Asia (IDA & IBRD),TSA,2002,461.4072817,1.87731341,2162.930594,3380.624074,77.92511225,2914,1437450586,63.67715634,2.02720012
South Asia (IDA & IBRD),TSA,2003,529.4439209,5.382463045,2323.352312,3525.323772,78.99607995,3635,1462776158,64.06858717,2.485000853
South Asia (IDA & IBRD),TSA,2004,603.4967986,5.729815018,2524.09466,3763.278031,80.06981451,4255,1487832276,64.45710161,2.859865368
South Asia (IDA & IBRD),TSA,2005,680.0542073,7.006781316,2787.473196,4088.771708,81.15575413,5063,1512521166,64.84793714,3.347391173
South Asia (IDA & IBRD),TSA,2006,765.3266456,6.946021104,3070.774338,4371.413276,82.23161253,5952,1536799012,65.2434613,3.872985311
South Asia (IDA & IBRD),TSA,2007,953.7910318,7.343668572,3380.624074,4631.076411,83.31783347,6585,1560689001,65.64452281,4.219290324
South Asia (IDA & IBRD),TSA,2008,956.5931121,2.338619268,3525.323772,4922.951238,84.33421897,6856,1584247163,66.04733525,4.32760756
South Asia (IDA & IBRD),TSA,2009,1035.974166,6.05340267,3763.278031,5292.560136,85.43407655,7519,1607562312,66.44923186,4.677268149
South Asia (IDA & IBRD),TSA,2010,1252.12462,7.506124398,4088.771708,5673.64074,86.51800141,9258,1630729920,66.84308693,5.677212325
South Asia (IDA & IBRD),TSA,2011,1373.649425,4.833374041,4371.413276,6063.657678,87.6002996,9172,1653756466,67.22095963,5.546161233
Tunisia,TUN,1990,1492.878809,5.565174957,3629.1202,4470.333681,64.4,27,8232797,68.82709756,3.279565863
Tunisia,TUN,1991,1553.251774,1.622373665,3810.753589,4802.371599,65.6,26,8417684,69.44556098,3.088735571
Tunisia,TUN,1992,1801.334534,5.480742269,4111.240242,5080.017029,66.8,22,8603225,70.04312195,2.557180592
Tunisia,TUN,1993,1662.963364,0.076641915,4212.283299,5315.523717,68,42,8784888,70.60190244,4.780937446
Tunisia,TUN,1994,1745.357659,1.200365416,4353.56512,5661.440367,69.2,39,8956596,71.11395122,4.354332829
Tunisia,TUN,1995,1978.376789,0.584273833,4470.333681,6003.312008,70.4,31,9113975,71.57534146,3.401369874
Tunisia,TUN,1996,2116.167296,5.501598806,4802.371599,6316.873687,71.6,45,9256037,71.98560976,4.861691888
Tunisia,TUN,1997,2210.786913,4.001434947,5080.017029,6446.87417,72.8,41,9384152,72.35268293,4.369068191
Tunisia,TUN,1998,2295.237988,3.512566338,5315.523717,6832.440281,74,38,9499395,72.68353659,4.000254753
Tunisia,TUN,1999,2389.036036,4.902325036,5661.440367,7400.072075,75.2,67,9603742,72.98360976,6.976447306
Tunisia,TUN,2000,2213.914088,3.679354051,6003.312008,7838.074031,76.4,47,9699197,73.25382927,4.845761974
Tunisia,TUN,2001,2254.933126,2.8786425,6316.873687,8424.454804,77.6,22,9785701,73.49960976,2.248178235
